Title,Journal,PubDate,PubmedID,Url,Abstract
Functional genomics identifies TOR-regulated genes that control growth and division.,Curr Biol, 2006 May 23,16713952,https://pubmed.ncbi.nlm.nih.gov/16713952/,
Elevated AKR1C3 expression promotes prostate cancer cell survival and prostate cell-mediated endothelial cell tube formation: implications for prostate cancer progression.,BMC Cancer, 2010 Dec 6,21134280,https://pubmed.ncbi.nlm.nih.gov/21134280/,
Doxazosin induces apoptosis of benign and malignant prostate cells via a death receptor-mediated pathway.,Cancer Res, 2006 Jan 1,16397262,https://pubmed.ncbi.nlm.nih.gov/16397262/,
Acquisition of docetaxel resistance in breast cancer cells reveals upregulation of ABCB1 expression as a key mediator of resistance accompanied by discrete upregulation of other specific genes and pathways.,Tumour Biol, 2015 Jun,25596703,https://pubmed.ncbi.nlm.nih.gov/25596703/,
Infection of human urethral epithelium with Neisseria gonorrhoeae elicits an upregulation of host anti-apoptotic factors and protects cells from staurosporine-induced apoptosis.,Cell Microbiol, 2003 Aug,12864814,https://pubmed.ncbi.nlm.nih.gov/12864814/,
Regulation of CD1， Ki-67， PCNA mRNA expression， and Akt activation in estrogen-responsive human breast adenocarcinoma cell line， MCF-7 cells， by griffonianone C， an isoflavone derived from Millettia griffoniana.,Pharm Biol, 2011 Apr,21284537,https://pubmed.ncbi.nlm.nih.gov/21284537/,
Pharmacological targets and molecular mechanisms of plumbagin to treat colorectal cancer: A systematic pharmacology study.,Eur J Pharmacol, 2020 Aug 15,32505664,https://pubmed.ncbi.nlm.nih.gov/32505664/,
Gene expression analysis of gallium-resistant and gallium-sensitive lymphoma cells reveals a role for metal-responsive transcription factor-1， metallothionein-2A， and zinc transporter-1 in modulating the antineoplastic activity of gallium nitrate.,Mol Cancer Ther, 2007 Feb,17308060,https://pubmed.ncbi.nlm.nih.gov/17308060/,
Genomic screening for genes upregulated by demethylation revealed novel targets of epigenetic silencing in breast cancer.,Breast Cancer Res Treat, 2010 Aug,19859801,https://pubmed.ncbi.nlm.nih.gov/19859801/,
Proapoptotic BH3-only BCL-2 family protein BIM connects death signaling from epidermal growth factor receptor inhibition to the mitochondrion.,Cancer Res, 2007 Dec 15,18089817,https://pubmed.ncbi.nlm.nih.gov/18089817/,
Molecular mechanisms of action and prediction of response to oxaliplatin in colorectal cancer cells.,Br J Cancer, 2004 Nov 29,15545975,https://pubmed.ncbi.nlm.nih.gov/15545975/,
LukS-PV induces mitochondrial-mediated apoptosis and G0/G1 cell cycle arrest in human acute myeloid leukemia THP-1 cells.,Int J Biochem Cell Biol, 2013 Aug,23702031,https://pubmed.ncbi.nlm.nih.gov/23702031/,
A human chorionic gonadotropin (hCG) delivery platform using engineered uterine exosomes to improve endometrial receptivity.,Life Sci, 2021 Jun 15,33737084,https://pubmed.ncbi.nlm.nih.gov/33737084/,
Differential effects of interleukin-2 and interleukin-15 versus interleukin-21 on CD4+ cutaneous T-cell lymphoma cells.,Cancer Res, 2008 Feb 15,18281483,https://pubmed.ncbi.nlm.nih.gov/18281483/,
Pan-cancer genetic analysis identifies PARK2 as a master regulator of G1/S cyclins.,Nat Genet, 2014 Jun,24793136,https://pubmed.ncbi.nlm.nih.gov/24793136/,
Melanoma subpopulations that rapidly escape MAPK pathway inhibition incur DNA damage and rely on stress signalling.,Nat Commun, 2021 Mar 19,33741929,https://pubmed.ncbi.nlm.nih.gov/33741929/,
Assessment of the cellular response to the induced expression of defensin sense and antisense cDNA in acute promyelocytic leukemia cell lines.,Leuk Lymphoma, 2005 May,16019513,https://pubmed.ncbi.nlm.nih.gov/16019513/,
Regulation of minichromosome maintenance gene family by microRNA-1296 and genistein in prostate cancer.,Cancer Res, 2010 Apr 1,20332239,https://pubmed.ncbi.nlm.nih.gov/20332239/,
BRAF inhibition upregulates a variety of receptor tyrosine kinases and their downstream effector Gab2 in colorectal cancer cell lines.,Oncogene, 2018 Mar,29326440,https://pubmed.ncbi.nlm.nih.gov/29326440/,
MicroRNAs in ovarian carcinomas.,Endocr Relat Cancer, 2010 Jan 29,19903743,https://pubmed.ncbi.nlm.nih.gov/19903743/,
Transcriptional profiling of testosterone-regulated genes in the skeletal muscle of human immunodeficiency virus-infected men experiencing weight loss.,J Clin Endocrinol Metab, 2007 Jul,17440010,https://pubmed.ncbi.nlm.nih.gov/17440010/,
PAK1 mediates resistance to PI3K inhibition in lymphomas.,Clin Cancer Res, 2013 Mar 1,23300274,https://pubmed.ncbi.nlm.nih.gov/23300274/,
Differences in the transcriptional response to fulvestrant and estrogen deprivation in ER-positive breast cancer.,Clin Cancer Res, 2014 Aug 1,24916694,https://pubmed.ncbi.nlm.nih.gov/24916694/,
Induction of apoptosis via proteasome inhibition in leukemia/lymphoma cells by two potent piperidones.,Cell Oncol (Dordr), 2018 Dec,30088262,https://pubmed.ncbi.nlm.nih.gov/30088262/,
Distinct gene expression profiles characterize cellular responses to palmitate and oleate.,J Lipid Res, 2010 Aug,20410017,https://pubmed.ncbi.nlm.nih.gov/20410017/,
Free and N-(2-hydroxypropyl)methacrylamide copolymer-bound geldanamycin derivative induce different stress responses in A2780 human ovarian carcinoma cells.,Cancer Res, 2003 Nov 15,14633716,https://pubmed.ncbi.nlm.nih.gov/14633716/,
Effects of high progesterone in in-vitro fertilization cycle on DNA methylation and gene expression of adhesion molecules on endometrium during implantation window.,J Assist Reprod Genet, 2020 Jan,31758513,https://pubmed.ncbi.nlm.nih.gov/31758513/,
mRNA and miRNA expression profiles in an ectoderm-biased substate of human pluripotent stem cells.,Sci Rep, 2019 Aug 15,31417139,https://pubmed.ncbi.nlm.nih.gov/31417139/,
Concomitant downregulation of proliferation/survival pathways dependent on FGF-R3， JAK2 and BCMA in human multiple myeloma cells by multi-kinase targeting.,Biochem Pharmacol, 2009 Nov 1,19555670,https://pubmed.ncbi.nlm.nih.gov/19555670/,
Antisense MDM2 oligonucleotides restore the apoptotic response of prostate cancer cells to androgen deprivation.,Prostate, 2004 Aug 1,15176048,https://pubmed.ncbi.nlm.nih.gov/15176048/,
Inhibition of Aurora B kinase sensitizes a subset of human glioma cells to TRAIL concomitant with induction of TRAIL-R2.,Cell Death Differ, 2009 Mar,19079141,https://pubmed.ncbi.nlm.nih.gov/19079141/,
Androgen-regulated genes differentially modulated by the androgen receptor coactivator L-dopa decarboxylase in human prostate cancer cells.,Mol Cancer, 2007 Jun 6,17553164,https://pubmed.ncbi.nlm.nih.gov/17553164/,
The involvement of the Toll-like receptor signaling and Nrf2-Keap1 pathways in the in vitro regulation of IL-8 and HMOX1 for skin sensitization.,J Immunotoxicol, 2016,25377948,https://pubmed.ncbi.nlm.nih.gov/25377948/,
Expression signatures of the lipid-based Akt inhibitors phosphatidylinositol ether lipid analogues in NSCLC cells.,Mol Cancer Ther, 2011 Jul,21551261,https://pubmed.ncbi.nlm.nih.gov/21551261/,
Characterization of a scavenger receptor cysteine-rich-domain-containing protein of the starfish， Asterina pectinifera: ApSRCR1 acts as an opsonin in the larval and adult innate immune systems.,Dev Comp Immunol, 2012 Jan,21703301,https://pubmed.ncbi.nlm.nih.gov/21703301/,
LYN is a mediator of epithelial-mesenchymal transition and a target of dasatinib in breast cancer.,Cancer Res, 2010 Mar 15,20215510,https://pubmed.ncbi.nlm.nih.gov/20215510/,
[Analysis of expression profiles of some tumor growth-related genes after silencing of pleiotrophin in human small cell lung cancer H446 cells].,Zhonghua Zhong Liu Za Zhi, 2010 Jun,20819478,https://pubmed.ncbi.nlm.nih.gov/20819478/,
Apoptosis-related mitochondrial dysfunction defines human monocyte-derived dendritic cells with impaired immuno-stimulatory capacities.,J Cell Mol Med, 2009 Jul,18466357,https://pubmed.ncbi.nlm.nih.gov/18466357/,
Fast and efficient neural conversion of human hematopoietic cells.,Stem Cell Reports, 2014 Dec 9,25458894,https://pubmed.ncbi.nlm.nih.gov/25458894/,
Enhanced cytotoxic activity of ex vivo-differentiated human natural killer cells in the presence of HOXB4.,J Immunother, 2014 Jun,24810639,https://pubmed.ncbi.nlm.nih.gov/24810639/,
Activation of the nuclear receptor FXR enhances hepatocyte chemoprotection and liver tumor chemoresistance against genotoxic compounds.,Biochim Biophys Acta, 2013 Oct,23680185,https://pubmed.ncbi.nlm.nih.gov/23680185/,
Genome wide transcriptional profiling in breast cancer cells reveals distinct changes in hormone receptor target genes and chromatin modifying enzymes after proteasome inhibition.,Mol Carcinog, 2008 Nov,18381591,https://pubmed.ncbi.nlm.nih.gov/18381591/,
Metformin inhibits IL-6 signaling by decreasing IL-6R expression on multiple myeloma cells.,Leukemia, 2019 Nov,30988378,https://pubmed.ncbi.nlm.nih.gov/30988378/,
ERG induces a mesenchymal-like state associated with chemoresistance in leukemia cells.,Oncotarget, 2014 Jan 30,24504051,https://pubmed.ncbi.nlm.nih.gov/24504051/,
Immunomodulatory-Photodynamic Nanostimulators for Invoking Pyroptosis to Augment Tumor Immunotherapy.,Adv Healthc Mater, 2022 Nov,36049144,https://pubmed.ncbi.nlm.nih.gov/36049144/,
Acquired resistance to EGFR inhibitors is associated with a manifestation of stem cell-like properties in cancer cells.,Cancer Res, 2013 May 15,23542356,https://pubmed.ncbi.nlm.nih.gov/23542356/,
Human hair follicles are an extrarenal source and a nonhematopoietic target of erythropoietin.,FASEB J, 2007 Oct,17540710,https://pubmed.ncbi.nlm.nih.gov/17540710/,
Transforming growth factor beta-induced cell cycle arrest of human hematopoietic cells requires p57KIP2 up-regulation.,Proc Natl Acad Sci U S A, 2004 Oct 19,15477587,https://pubmed.ncbi.nlm.nih.gov/15477587/,
Resistance to phorbol ester-induced differentiation in human myeloid leukemia cells: a hypothetic role for the mRNA stabilization process.,Leuk Res, 2006 Nov,16757024,https://pubmed.ncbi.nlm.nih.gov/16757024/,
Comprehensive protein tyrosine phosphatase mRNA profiling identifies new regulators in the progression of glioma.,Acta Neuropathol Commun, 2016 Sep 1,27586084,https://pubmed.ncbi.nlm.nih.gov/27586084/,
Discovery of drug mode of action and drug repositioning from transcriptional responses.,Proc Natl Acad Sci U S A, 2010 Aug 17,20679242,https://pubmed.ncbi.nlm.nih.gov/20679242/,
Amplification of fibroblast growth factor receptor-1 in breast cancer and the effects of brivanib alaninate.,Breast Cancer Res Treat, 2010 Oct,20024612,https://pubmed.ncbi.nlm.nih.gov/20024612/,
CSIG inhibits PTEN translation in replicative senescence.,Mol Cell Biol, 2008 Oct,18678645,https://pubmed.ncbi.nlm.nih.gov/18678645/,
Differential transcriptional responses to interferon-alpha and interferon-gamma in primary human hepatocytes.,J Interferon Cytokine Res, 2010 May,20038212,https://pubmed.ncbi.nlm.nih.gov/20038212/,
Epigenetic silencing of TTF-1/NKX2-1 through DNA hypermethylation and histone H3 modulation in thyroid carcinomas.,Lab Invest, 2009 Jul,19506552,https://pubmed.ncbi.nlm.nih.gov/19506552/,
Gene expression and mitotic exit induced by microtubule-stabilizing drugs.,Cancer Res, 2003 Nov 15,14633718,https://pubmed.ncbi.nlm.nih.gov/14633718/,
Landscape of toll-like receptors expression in tumor microenvironment of triple negative breast cancer (TNBC): Distinct roles of TLR4 and TLR8.,Gene, 2021 Aug 5,34022297,https://pubmed.ncbi.nlm.nih.gov/34022297/,
TAF15 is important for cellular proliferation and regulates the expression of a subset of cell cycle genes through miRNAs.,Oncogene, 2013 Sep 26,23128393,https://pubmed.ncbi.nlm.nih.gov/23128393/,
Ras inhibition in glioblastoma down-regulates hypoxia-inducible factor-1alpha， causing glycolysis shutdown and cell death.,Cancer Res, 2005 Feb 1,15705901,https://pubmed.ncbi.nlm.nih.gov/15705901/,ive Ras and phosphatidylinositol-3-kinase-dependent pathways contribute to the malignant phenotype of glioblastoma multiformes (GBM). Here we show that the Ras inhibitor trans-farnesylthiosalicylic acid (FTS) exhibits profound antioncogenic effects in U87 GBM cells. FTS inhibited active Ras and attenuated Ras signaling to extracellular signal-regulated kinase， phosphatidylinositol-3-kinase， and Akt. Concomitantly， hypoxia-inducible factor 1alpha (HIF-1alpha) disappeared， expression of key glycolysis pathway enzymes and of other HIF-1alpha-regulated genes (including vascular endothelial growth factor and the Glut-1 glucose transporter) was down-regulated， and glycolysis was halted. This led to a dramatic reduction in ATP， resulting in a severe energy crisis. In addition， the expression of E2F-regulated genes was down-regulated in the FTS-treated cells. Consequently， U87 cell growth was arrested and the cells died. These results show that FTS is a potent down-regulator of HIF-1alpha and might therefore block invasiveness， survival， and angiogenesis in GBM.
Molecular changes consistent with increased proliferation and invasion are common in rectal cancer.,Clin Transl Oncol, 2011 Oct,21975339,https://pubmed.ncbi.nlm.nih.gov/21975339/,BACKGROUND Survival in rectal cancer remains unchanged despite improved treatment modalities. Molecular biology may hold the key to new strategies. Gene expression abnormalities need identification in tumour specimens to identify targets for therapy. The impact of neoadjuvant therapy on induced gene expression changes needs to be assessed to distinguish the intrinsic tumour-specific changes from those changes that may be induced by neoadjuvant therapy. METHODS Gene expression changes were examined in 21 rectal tumours plus matched normal mucosa and cells exposed to 5-FU and gamma radiation， using DNA membrane arrays. These arrays contained 100 genes in common cancer pathways. The most commonly up-regulated gene， c-FOS， was quantified using real-time PCR. RESULTS c-FOS was the most commonly up-regulated gene， occurring in 7 of 21 samples (33%)， all samples having a greater than 2-fold increase. SERPINE-1 was the second most commonly up-regulated gene with 6 of 21 samples showing up-regulation (29%). There was no clear correlation between up-regulation of c-FOS or SERPINE-1 and clinico-pathological data. Neither c-FOS nor SERPINE-1 gene expression was induced by 5-FU treatment or gamma irradiation in vitro， but MUC 18 was up-regulated by 5-FU treatment. This suggests that FOS and SERPINE-1 expression changes are specific to the tumour and will not arise as artefacts of neoadjuvant therapy. CONCLUSION The study suggests that c-FOS and SERPINE-1 may have important but as yet unclear roles in the tumour biology of rectal cancer but probably only represent a small part of the complex molecular biology of rectal cancer.
